## @file 
# Early ALIGO (2015) ASD
3.0083041e+02 8.4179079e-24
3.0151228e+02 8.4240145e-24
3.0219570e+02 8.4301529e-24
3.0288067e+02 8.4363231e-24
3.0356720e+02 8.4425251e-24
3.0425528e+02 8.4487589e-24
3.0494491e+02 8.4550247e-24
3.0563612e+02 8.4613223e-24
3.0632888e+02 8.4676520e-24
3.0702322e+02 8.4740136e-24
3.0771913e+02 8.4804072e-24
3.0841662e+02 8.4868330e-24
3.0911569e+02 8.4932908e-24
3.0981635e+02 8.4997808e-24
3.1051859e+02 8.5063029e-24
3.1122243e+02 8.5128573e-24
3.1192786e+02 8.5194439e-24
3.1263489e+02 8.5260628e-24
3.1334352e+02 8.5327140e-24
3.1405376e+02 8.5393977e-24
3.1476561e+02 8.5461137e-24
3.1547907e+02 8.5528622e-24
3.1619415e+02 8.5596432e-24
3.1691085e+02 8.5664567e-24
3.1762917e+02 8.5733028e-24
3.1834912e+02 8.5801815e-24
3.1907071e+02 8.5870929e-24
3.1979393e+02 8.5940371e-24
3.2051878e+02 8.6010139e-24
3.2124529e+02 8.6080236e-24
3.2197343e+02 8.6150661e-24
3.2270323e+02 8.6221416e-24
3.2343469e+02 8.6292499e-24
3.2416780e+02 8.6363913e-24
3.2490257e+02 8.6435657e-24
3.2563901e+02 8.6507731e-24
3.2637712e+02 8.6580137e-24
3.2711690e+02 8.6652875e-24
3.2785835e+02 8.6725945e-24
3.2860149e+02 8.6799348e-24
3.2934632e+02 8.6873084e-24
3.3009283e+02 8.6947154e-24
3.3084103e+02 8.7021558e-24
3.3159093e+02 8.7096297e-24
3.3234253e+02 8.7171372e-24
3.3309583e+02 8.7246782e-24
3.3385084e+02 8.7322528e-24
3.3460756e+02 8.7398612e-24
3.3536600e+02 8.7475033e-24
3.3612615e+02 8.7551792e-24
3.3688803e+02 8.7628889e-24
3.3765163e+02 8.7706325e-24
3.3841697e+02 8.7784101e-24
3.3918404e+02 8.7862217e-24
3.3995285e+02 8.7940674e-24
3.4072340e+02 8.8019472e-24
3.4149570e+02 8.8098612e-24
3.4226975e+02 8.8178095e-24
3.4304555e+02 8.8257920e-24
3.4382312e+02 8.8338089e-24
3.4460244e+02 8.8418602e-24
3.4538353e+02 8.8499460e-24
3.4616639e+02 8.8580663e-24
3.4695103e+02 8.8662212e-24
3.4773744e+02 8.8744107e-24
3.4852564e+02 8.8826350e-24
3.4931562e+02 8.8908940e-24
3.5010740e+02 8.8991879e-24
3.5090097e+02 8.9075167e-24
3.5169633e+02 8.9158804e-24
3.5249350e+02 8.9242791e-24
3.5329248e+02 8.9327129e-24
3.5409327e+02 8.9411818e-24
3.5489587e+02 8.9496860e-24
3.5570029e+02 8.9582254e-24
3.5650654e+02 8.9668002e-24
3.5731461e+02 8.9754103e-24
3.5812452e+02 8.9840559e-24
3.5893626e+02 8.9927370e-24
3.5974984e+02 9.0014537e-24
3.6056526e+02 9.0102061e-24
3.6138254e+02 9.0189942e-24
3.6220166e+02 9.0278181e-24
3.6302265e+02 9.0366778e-24
3.6384549e+02 9.0455734e-24
3.6467020e+02 9.0545051e-24
3.6549677e+02 9.0634727e-24
3.6632522e+02 9.0724765e-24
3.6715555e+02 9.0815165e-24
3.6798776e+02 9.0905928e-24
3.6882186e+02 9.0997054e-24
3.6965785e+02 9.1088543e-24
3.7049573e+02 9.1180398e-24
3.7133551e+02 9.1272618e-24
3.7217720e+02 9.1365203e-24
3.7302079e+02 9.1458156e-24
3.7386630e+02 9.1551476e-24
3.7471372e+02 9.1645164e-24
3.7556306e+02 9.1739221e-24
3.7641433e+02 9.1833648e-24
3.7726753e+02 9.1928445e-24
3.7812266e+02 9.2023613e-24
3.7897973e+02 9.2119153e-24
3.7983874e+02 9.2215066e-24
3.8069970e+02 9.2311351e-24
3.8156261e+02 9.2408011e-24
3.8242747e+02 9.2505045e-24
3.8329430e+02 9.2602455e-24
3.8416309e+02 9.2700241e-24
3.8503385e+02 9.2798404e-24
3.8590659e+02 9.2896945e-24
3.8678130e+02 9.2995864e-24
3.8765800e+02 9.3095162e-24
3.8853668e+02 9.3194841e-24
3.8941735e+02 9.3294900e-24
3.9030002e+02 9.3395340e-24
3.9118470e+02 9.3496163e-24
3.9207137e+02 9.3597369e-24
3.9296006e+02 9.3698959e-24
3.9385076e+02 9.3800933e-24
3.9474348e+02 9.3903293e-24
3.9563822e+02 9.4006039e-24
3.9653499e+02 9.4109172e-24
3.9743379e+02 9.4212693e-24
3.9833464e+02 9.4316602e-24
3.9923752e+02 9.4420901e-24
4.0014245e+02 9.4525590e-24
4.0104943e+02 9.4630670e-24
4.0195846e+02 9.4736141e-24
4.0286956e+02 9.4842005e-24
4.0378272e+02 9.4948263e-24
4.0469795e+02 9.5054915e-24
4.0561526e+02 9.5161962e-24
4.0653465e+02 9.5269404e-24
4.0745611e+02 9.5377244e-24
4.0837967e+02 9.5485481e-24
4.0930532e+02 9.5594116e-24
4.1023307e+02 9.5703151e-24
4.1116293e+02 9.5812586e-24
4.1209489e+02 9.5922422e-24
4.1302896e+02 9.6032659e-24
4.1396515e+02 9.6143299e-24
4.1490346e+02 9.6254343e-24
4.1584390e+02 9.6365790e-24
4.1678647e+02 9.6477644e-24
4.1773117e+02 9.6589903e-24
4.1867802e+02 9.6702569e-24
4.1962701e+02 9.6815643e-24
4.2057816e+02 9.6929126e-24
4.2153146e+02 9.7043019e-24
4.2248692e+02 9.7157322e-24
4.2344455e+02 9.7272037e-24
4.2440435e+02 9.7387164e-24
4.2536632e+02 9.7502704e-24
4.2633047e+02 9.7618659e-24
4.2729681e+02 9.7735029e-24
4.2826534e+02 9.7851815e-24
4.2923607e+02 9.7969018e-24
4.3020899e+02 9.8086639e-24
4.3118412e+02 9.8204680e-24
4.3216147e+02 9.8323140e-24
4.3314102e+02 9.8442022e-24
4.3412280e+02 9.8561326e-24
4.3510680e+02 9.8681053e-24
4.3609303e+02 9.8801205e-24
4.3708150e+02 9.8921782e-24
4.3807221e+02 9.9042785e-24
4.3906516e+02 9.9164217e-24
4.4006037e+02 9.9286077e-24
4.4105783e+02 9.9408367e-24
4.4205755e+02 9.9531089e-24
4.4305953e+02 9.9654244e-24
4.4406379e+02 9.9777833e-24
4.4507033e+02 9.9901857e-24
4.4607914e+02 1.0002632e-23
4.4709024e+02 1.0015122e-23
4.4810364e+02 1.0027656e-23
4.4911933e+02 1.0040235e-23
4.5013732e+02 1.0052858e-23
4.5115762e+02 1.0065525e-23
4.5218024e+02 1.0078238e-23
4.5320517e+02 1.0090996e-23
4.5423242e+02 1.0103800e-23
4.5526201e+02 1.0116650e-23
4.5629392e+02 1.0129546e-23
4.5732818e+02 1.0142489e-23
4.5836478e+02 1.0155480e-23
4.5940373e+02 1.0168520e-23
4.6044503e+02 1.0181609e-23
4.6148870e+02 1.0194749e-23
4.6253473e+02 1.0207942e-23
4.6358313e+02 1.0221188e-23
4.6463391e+02 1.0234493e-23
4.6568707e+02 1.0247858e-23
4.6674261e+02 1.0261290e-23
4.6780055e+02 1.0274796e-23
4.6886089e+02 1.0288387e-23
4.6992363e+02 1.0302081e-23
4.7098878e+02 1.0315905e-23
4.7205634e+02 1.0329906e-23
4.7312633e+02 1.0344165e-23
4.7419874e+02 1.0358842e-23
4.7527358e+02 1.0374283e-23
4.7635085e+02 1.0391347e-23
4.7743057e+02 1.0412718e-23
4.7851274e+02 1.0450754e-23
4.7959735e+02 1.0648976e-23
4.8068443e+02 1.1939038e-23
4.8177397e+02 1.0524153e-23
4.8286598e+02 1.0488183e-23
4.8396047e+02 1.0490462e-23
4.8505743e+02 1.0500055e-23
4.8615688e+02 1.0512019e-23
4.8725883e+02 1.0524994e-23
4.8836327e+02 1.0538488e-23
4.8947022e+02 1.0552286e-23
4.9057967e+02 1.0566283e-23
4.9169164e+02 1.0580422e-23
4.9280613e+02 1.0594672e-23
4.9392315e+02 1.0609011e-23
4.9504269e+02 1.0623429e-23
4.9616478e+02 1.0637916e-23
4.9728941e+02 1.0652468e-23
4.9841659e+02 1.0667079e-23
4.9954632e+02 1.0681749e-23
5.0067861e+02 1.0696473e-23
5.0181347e+02 1.0711252e-23
5.0295090e+02 1.0726085e-23
5.0409091e+02 1.0740969e-23
5.0523351e+02 1.0755905e-23
5.0637869e+02 1.0770892e-23
5.0752647e+02 1.0785930e-23
5.0867686e+02 1.0801019e-23
5.0982984e+02 1.0816158e-23
5.1098545e+02 1.0831348e-23
5.1214367e+02 1.0846588e-23
5.1330452e+02 1.0861878e-23
5.1446799e+02 1.0877218e-23
5.1563411e+02 1.0892608e-23
5.1680287e+02 1.0908048e-23
5.1797428e+02 1.0923539e-23
5.1914834e+02 1.0939080e-23
5.2032506e+02 1.0954671e-23
5.2150446e+02 1.0970313e-23
5.2268652e+02 1.0986004e-23
5.2387127e+02 1.1001747e-23
5.2505869e+02 1.1017540e-23
5.2624882e+02 1.1033383e-23
5.2744163e+02 1.1049277e-23
5.2863716e+02 1.1065222e-23
5.2983539e+02 1.1081218e-23
5.3103634e+02 1.1097265e-23
5.3224001e+02 1.1113362e-23
5.3344641e+02 1.1129511e-23
5.3465554e+02 1.1145711e-23
5.3586741e+02 1.1161963e-23
5.3708203e+02 1.1178266e-23
5.3829941e+02 1.1194620e-23
5.3951954e+02 1.1211026e-23
5.4074244e+02 1.1227484e-23
5.4196811e+02 1.1243994e-23
5.4319656e+02 1.1260556e-23
5.4442779e+02 1.1277169e-23
5.4566181e+02 1.1293835e-23
5.4689863e+02 1.1310553e-23
5.4813826e+02 1.1327324e-23
5.4938069e+02 1.1344147e-23
5.5062594e+02 1.1361022e-23
5.5187402e+02 1.1377950e-23
5.5312492e+02 1.1394932e-23
5.5437866e+02 1.1411965e-23
5.5563523e+02 1.1429052e-23
5.5689466e+02 1.1446193e-23
5.5815694e+02 1.1463386e-23
5.5942209e+02 1.1480633e-23
5.6069010e+02 1.1497933e-23
5.6196098e+02 1.1515287e-23
5.6323475e+02 1.1532694e-23
5.6451140e+02 1.1550155e-23
5.6579095e+02 1.1567670e-23
5.6707339e+02 1.1585239e-23
5.6835874e+02 1.1602863e-23
5.6964701e+02 1.1620540e-23
5.7093820e+02 1.1638272e-23
5.7223231e+02 1.1656059e-23
5.7352936e+02 1.1673900e-23
5.7482935e+02 1.1691795e-23
5.7613228e+02 1.1709746e-23
5.7743817e+02 1.1727751e-23
5.7874701e+02 1.1745812e-23
5.8005883e+02 1.1763928e-23
5.8137361e+02 1.1782099e-23
5.8269138e+02 1.1800325e-23
5.8401213e+02 1.1818607e-23
5.8533588e+02 1.1836944e-23
5.8666263e+02 1.1855338e-23
5.8799238e+02 1.1873787e-23
5.8932515e+02 1.1892292e-23
5.9066094e+02 1.1910853e-23
5.9199976e+02 1.1929471e-23
5.9334161e+02 1.1948144e-23
5.9468651e+02 1.1966875e-23
5.9603445e+02 1.1985661e-23
5.9738545e+02 1.2004505e-23
5.9873951e+02 1.2023405e-23
6.0009664e+02 1.2042363e-23
6.0145684e+02 1.2061377e-23
6.0282013e+02 1.2080448e-23
6.0418651e+02 1.2099577e-23
6.0555598e+02 1.2118763e-23
6.0692856e+02 1.2138007e-23
6.0830425e+02 1.2157309e-23
6.0968306e+02 1.2176668e-23
6.1106500e+02 1.2196085e-23
6.1245006e+02 1.2215560e-23
6.1383827e+02 1.2235093e-23
6.1522962e+02 1.2254684e-23
6.1662413e+02 1.2274334e-23
6.1802180e+02 1.2294043e-23
6.1942263e+02 1.2313810e-23
6.2082664e+02 1.2333635e-23
6.2223384e+02 1.2353520e-23
6.2364422e+02 1.2373464e-23
6.2505780e+02 1.2393466e-23
6.2647458e+02 1.2413528e-23
6.2789458e+02 1.2433650e-23
6.2931779e+02 1.2453831e-23
6.3074423e+02 1.2474071e-23
6.3217390e+02 1.2494371e-23
6.3360681e+02 1.2514731e-23
6.3504297e+02 1.2535151e-23
6.3648239e+02 1.2555631e-23
6.3792507e+02 1.2576172e-23
6.3937102e+02 1.2596773e-23
6.4082024e+02 1.2617434e-23
6.4227276e+02 1.2638156e-23
6.4372856e+02 1.2658938e-23
6.4518766e+02 1.2679782e-23
6.4665007e+02 1.2700686e-23
6.4811580e+02 1.2721652e-23
6.4958485e+02 1.2742679e-23
6.5105722e+02 1.2763767e-23
6.5253294e+02 1.2784917e-23
6.5401200e+02 1.2806129e-23
6.5549441e+02 1.2827402e-23
6.5698018e+02 1.2848737e-23
6.5846932e+02 1.2870134e-23
6.5996184e+02 1.2891593e-23
6.6145774e+02 1.2913115e-23
6.6295703e+02 1.2934699e-23
6.6445971e+02 1.2956345e-23
6.6596581e+02 1.2978055e-23
6.6747531e+02 1.2999827e-23
6.6898824e+02 1.3021662e-23
6.7050460e+02 1.3043560e-23
6.7202439e+02 1.3065521e-23
6.7354763e+02 1.3087546e-23
6.7507433e+02 1.3109634e-23
6.7660448e+02 1.3131785e-23
6.7813810e+02 1.3154001e-23
6.7967520e+02 1.3176280e-23
6.8121578e+02 1.3198623e-23
6.8275985e+02 1.3221030e-23
6.8430743e+02 1.3243502e-23
6.8585851e+02 1.3266038e-23
6.8741311e+02 1.3288639e-23
6.8897123e+02 1.3311304e-23
6.9053288e+02 1.3334034e-23
6.9209807e+02 1.3356829e-23
6.9366681e+02 1.3379689e-23
6.9523911e+02 1.3402614e-23
6.9681497e+02 1.3425604e-23
6.9839440e+02 1.3448660e-23
6.9997741e+02 1.3471782e-23
7.0156401e+02 1.3494969e-23
7.0315420e+02 1.3518223e-23
7.0474800e+02 1.3541542e-23
7.0634542e+02 1.3564927e-23
7.0794645e+02 1.3588379e-23
7.0955111e+02 1.3611897e-23
7.1115941e+02 1.3635482e-23
7.1277136e+02 1.3659133e-23
7.1438695e+02 1.3682852e-23
7.1600622e+02 1.3706637e-23
7.1762915e+02 1.3730489e-23
7.1925576e+02 1.3754409e-23
7.2088605e+02 1.3778396e-23
7.2252004e+02 1.3802451e-23
7.2415774e+02 1.3826573e-23
7.2579915e+02 1.3850763e-23
7.2744428e+02 1.3875021e-23
7.2909313e+02 1.3899347e-23
7.3074573e+02 1.3923742e-23
7.3240207e+02 1.3948204e-23
7.3406216e+02 1.3972736e-23
7.3572602e+02 1.3997336e-23
7.3739365e+02 1.4022005e-23
7.3906506e+02 1.4046742e-23
7.4074025e+02 1.4071549e-23
7.4241925e+02 1.4096425e-23
7.4410205e+02 1.4121371e-23
7.4578866e+02 1.4146386e-23
7.4747910e+02 1.4171470e-23
7.4917337e+02 1.4196625e-23
7.5087148e+02 1.4221849e-23
7.5257344e+02 1.4247144e-23
7.5427925e+02 1.4272509e-23
7.5598893e+02 1.4297944e-23
7.5770249e+02 1.4323450e-23
7.5941993e+02 1.4349026e-23
7.6114127e+02 1.4374674e-23
7.6286650e+02 1.4400392e-23
7.6459565e+02 1.4426181e-23
7.6632872e+02 1.4452042e-23
7.6806571e+02 1.4477974e-23
7.6980664e+02 1.4503978e-23
7.7155152e+02 1.4530053e-23
7.7330035e+02 1.4556201e-23
7.7505315e+02 1.4582420e-23
7.7680992e+02 1.4608711e-23
7.7857067e+02 1.4635075e-23
7.8033541e+02 1.4661511e-23
7.8210415e+02 1.4688020e-23
7.8387690e+02 1.4714602e-23
7.8565367e+02 1.4741256e-23
7.8743447e+02 1.4767984e-23
7.8921930e+02 1.4794785e-23
7.9100818e+02 1.4821659e-23
7.9280112e+02 1.4848607e-23
7.9459812e+02 1.4875628e-23
7.9639919e+02 1.4902723e-23
7.9820434e+02 1.4929893e-23
8.0001358e+02 1.4957136e-23
8.0182693e+02 1.4984454e-23
8.0364439e+02 1.5011846e-23
8.0546596e+02 1.5039312e-23
8.0729167e+02 1.5066854e-23
8.0912151e+02 1.5094470e-23
8.1095550e+02 1.5122162e-23
8.1279365e+02 1.5149928e-23
8.1463596e+02 1.5177770e-23
8.1648245e+02 1.5205688e-23
8.1833312e+02 1.5233681e-23
8.2018799e+02 1.5261750e-23
8.2204707e+02 1.5289895e-23
8.2391036e+02 1.5318116e-23
8.2577787e+02 1.5346413e-23
8.2764961e+02 1.5374787e-23
8.2952560e+02 1.5403238e-23
8.3140584e+02 1.5431765e-23
8.3329034e+02 1.5460370e-23
8.3517911e+02 1.5489051e-23
8.3707216e+02 1.5517810e-23
8.3896951e+02 1.5546646e-23
8.4087115e+02 1.5575559e-23
8.4277711e+02 1.5604551e-23
8.4468738e+02 1.5633620e-23
8.4660199e+02 1.5662768e-23
8.4852093e+02 1.5691993e-23
8.5044423e+02 1.5721297e-23
8.5237188e+02 1.5750680e-23
8.5430391e+02 1.5780141e-23
8.5624031e+02 1.5809681e-23
8.5818110e+02 1.5839301e-23
8.6012629e+02 1.5868999e-23
8.6207589e+02 1.5898777e-23
8.6402991e+02 1.5928634e-23
8.6598836e+02 1.5958571e-23
8.6795124e+02 1.5988588e-23
8.6991858e+02 1.6018685e-23
8.7189038e+02 1.6048862e-23
8.7386664e+02 1.6079120e-23
8.7584739e+02 1.6109458e-23
8.7783262e+02 1.6139876e-23
8.7982235e+02 1.6170376e-23
8.8181660e+02 1.6200956e-23
8.8381536e+02 1.6231618e-23
8.8581866e+02 1.6262361e-23
8.8782649e+02 1.6293186e-23
8.8983888e+02 1.6324093e-23
8.9185583e+02 1.6355081e-23
8.9387734e+02 1.6386151e-23
8.9590345e+02 1.6417304e-23
8.9793414e+02 1.6448539e-23
8.9996944e+02 1.6479856e-23
9.0200935e+02 1.6511257e-23
9.0405388e+02 1.6542740e-23
9.0610305e+02 1.6574306e-23
9.0815686e+02 1.6605956e-23
9.1021533e+02 1.6637688e-23
9.1227846e+02 1.6669505e-23
9.1434627e+02 1.6701405e-23
9.1641877e+02 1.6733390e-23
9.1849597e+02 1.6765458e-23
9.2057787e+02 1.6797611e-23
9.2266449e+02 1.6829848e-23
9.2475584e+02 1.6862170e-23
9.2685193e+02 1.6894577e-23
9.2895278e+02 1.6927069e-23
9.3105838e+02 1.6959647e-23
9.3316876e+02 1.6992310e-23
9.3528392e+02 1.7025059e-23
9.3740388e+02 1.7057893e-23
9.3952864e+02 1.7090815e-23
9.4165821e+02 1.7123823e-23
9.4379262e+02 1.7156919e-23
9.4593186e+02 1.7190103e-23
9.4807595e+02 1.7223377e-23
9.5022490e+02 1.7256745e-23
9.5237872e+02 1.7290215e-23
9.5453743e+02 1.7323810e-23
9.5670102e+02 1.7357630e-23
9.5886952e+02 1.7392621e-23
9.6104294e+02 1.7506943e-23
9.6322128e+02 1.7459609e-23
9.6540456e+02 1.7492862e-23
9.6759279e+02 1.7526766e-23
9.6978598e+02 1.7560852e-23
9.7198413e+02 1.7595055e-23
9.7418728e+02 1.7629359e-23
9.7639541e+02 1.7663757e-23
9.7860855e+02 1.7698247e-23
9.8082671e+02 1.7732828e-23
9.8304989e+02 1.7767499e-23
9.8527812e+02 1.7802261e-23
9.8751139e+02 1.7837114e-23
9.8974973e+02 1.7872057e-23
9.9199314e+02 1.7907090e-23
9.9424163e+02 1.7942214e-23
9.9649523e+02 1.7977429e-23
9.9875393e+02 1.8012734e-23
1.0010177e+03 1.8048131e-23
1.0032867e+03 1.8083619e-23
1.0055608e+03 1.8119198e-23
1.0078400e+03 1.8154870e-23
1.0101245e+03 1.8190632e-23
1.0124140e+03 1.8226487e-23
1.0147088e+03 1.8262434e-23
1.0170088e+03 1.8298474e-23
1.0193140e+03 1.8334606e-23
1.0216244e+03 1.8370831e-23
1.0239401e+03 1.8407149e-23
1.0262610e+03 1.8443559e-23
1.0285872e+03 1.8480064e-23
1.0309186e+03 1.8516661e-23
1.0332553e+03 1.8553353e-23
1.0355973e+03 1.8590138e-23
1.0379447e+03 1.8627018e-23
1.0402973e+03 1.8663992e-23
1.0426553e+03 1.8701060e-23
1.0450186e+03 1.8738223e-23
1.0473873e+03 1.8775481e-23
1.0497614e+03 1.8812834e-23
1.0521408e+03 1.8850282e-23
1.0545256e+03 1.8887826e-23
1.0569159e+03 1.8925465e-23
1.0593115e+03 1.8963201e-23
1.0617126e+03 1.9001032e-23
1.0641191e+03 1.9038960e-23
1.0665311e+03 1.9076984e-23
1.0689486e+03 1.9115105e-23
1.0713715e+03 1.9153323e-23
1.0737999e+03 1.9191638e-23
1.0762338e+03 1.9230050e-23
1.0786733e+03 1.9268560e-23
1.0811182e+03 1.9307167e-23
1.0835687e+03 1.9345873e-23
1.0860248e+03 1.9384676e-23
1.0884864e+03 1.9423578e-23
1.0909536e+03 1.9462579e-23
1.0934265e+03 1.9501678e-23
1.0959049e+03 1.9540876e-23
1.0983889e+03 1.9580173e-23
1.1008785e+03 1.9619570e-23
1.1033738e+03 1.9659066e-23
1.1058748e+03 1.9698662e-23
1.1083814e+03 1.9738358e-23
1.1108937e+03 1.9778154e-23
1.1134117e+03 1.9818051e-23
1.1159354e+03 1.9858048e-23
1.1184649e+03 1.9898146e-23
1.1210000e+03 1.9938345e-23
1.1235409e+03 1.9978645e-23
1.1260876e+03 2.0019047e-23
1.1286400e+03 2.0059550e-23
1.1311983e+03 2.0100156e-23
1.1337623e+03 2.0140863e-23
1.1363321e+03 2.0181673e-23
1.1389078e+03 2.0222586e-23
1.1414893e+03 2.0263601e-23
1.1440766e+03 2.0304719e-23
1.1466698e+03 2.0345940e-23
1.1492689e+03 2.0387265e-23
1.1518739e+03 2.0428693e-23
1.1544848e+03 2.0470225e-23
1.1571016e+03 2.0511862e-23
1.1597243e+03 2.0553602e-23
1.1623530e+03 2.0595447e-23
1.1649877e+03 2.0637397e-23
1.1676283e+03 2.0679451e-23
1.1702749e+03 2.0721611e-23
1.1729275e+03 2.0763877e-23
1.1755861e+03 2.0806247e-23
1.1782507e+03 2.0848724e-23
1.1809214e+03 2.0891307e-23
1.1835981e+03 2.0933996e-23
1.1862809e+03 2.0976791e-23
1.1889698e+03 2.1019694e-23
1.1916648e+03 2.1062703e-23
1.1943658e+03 2.1105819e-23
1.1970730e+03 2.1149043e-23
1.1997864e+03 2.1192374e-23
1.2025059e+03 2.1235813e-23
1.2052315e+03 2.1279361e-23
1.2079634e+03 2.1323016e-23
1.2107014e+03 2.1366781e-23
1.2134456e+03 2.1410654e-23
1.2161961e+03 2.1454636e-23
1.2189527e+03 2.1498727e-23
1.2217157e+03 2.1542927e-23
1.2244849e+03 2.1587238e-23
1.2272603e+03 2.1631658e-23
1.2300421e+03 2.1676189e-23
1.2328302e+03 2.1720829e-23
1.2356246e+03 2.1765581e-23
1.2384253e+03 2.1810443e-23
1.2412323e+03 2.1855417e-23
1.2440458e+03 2.1900501e-23
1.2468656e+03 2.1945698e-23
1.2496918e+03 2.1991006e-23
1.2525244e+03 2.2036426e-23
1.2553634e+03 2.2081958e-23
1.2582089e+03 2.2127603e-23
1.2610608e+03 2.2173361e-23
1.2639192e+03 2.2219232e-23
1.2667840e+03 2.2265216e-23
1.2696554e+03 2.2311313e-23
1.2725332e+03 2.2357524e-23
1.2754176e+03 2.2403849e-23
1.2783085e+03 2.2450289e-23
1.2812060e+03 2.2496843e-23
1.2841100e+03 2.2543511e-23
1.2870206e+03 2.2590294e-23
1.2899379e+03 2.2637193e-23
1.2928617e+03 2.2684207e-23
1.2957922e+03 2.2731336e-23
1.2987292e+03 2.2778582e-23
1.3016730e+03 2.2825943e-23
1.3046234e+03 2.2873422e-23
1.3075806e+03 2.2921016e-23
1.3105444e+03 2.2968728e-23
1.3135149e+03 2.3016557e-23
1.3164922e+03 2.3064503e-23
1.3194762e+03 2.3112566e-23
1.3224670e+03 2.3160748e-23
1.3254645e+03 2.3209048e-23
1.3284689e+03 2.3257466e-23
1.3314801e+03 2.3306003e-23
1.3344981e+03 2.3354659e-23
1.3375229e+03 2.3403434e-23
1.3405546e+03 2.3452328e-23
1.3435931e+03 2.3501342e-23
1.3466386e+03 2.3550476e-23
1.3496909e+03 2.3599730e-23
1.3527502e+03 2.3649105e-23
1.3558164e+03 2.3698600e-23
1.3588896e+03 2.3748216e-23
1.3619697e+03 2.3797953e-23
1.3650568e+03 2.3847812e-23
1.3681509e+03 2.3897793e-23
1.3712520e+03 2.3947895e-23
1.3743601e+03 2.3998120e-23
1.3774753e+03 2.4048467e-23
1.3805976e+03 2.4098937e-23
1.3837269e+03 2.4149531e-23
1.3868633e+03 2.4200247e-23
1.3900068e+03 2.4251087e-23
1.3931575e+03 2.4302051e-23
1.3963153e+03 2.4353138e-23
1.3994802e+03 2.4404351e-23
1.4026523e+03 2.4455687e-23
1.4058316e+03 2.4507149e-23
1.4090182e+03 2.4558736e-23
1.4122119e+03 2.4610449e-23
1.4154129e+03 2.4662287e-23
1.4186211e+03 2.4714251e-23
1.4218366e+03 2.4766342e-23
1.4250594e+03 2.4818559e-23
1.4282895e+03 2.4870905e-23
1.4315270e+03 2.4923379e-23
1.4347717e+03 2.4975989e-23
1.4380238e+03 2.5028784e-23
1.4412833e+03 2.5140746e-23
1.4445502e+03 2.5134603e-23
1.4478245e+03 2.5187656e-23
1.4511062e+03 2.5240883e-23
1.4543953e+03 2.5294246e-23
1.4576919e+03 2.5347741e-23
1.4609960e+03 2.5401366e-23
1.4643075e+03 2.5455121e-23
1.4676266e+03 2.5509007e-23
1.4709532e+03 2.5563023e-23
1.4742873e+03 2.5617169e-23
1.4776290e+03 2.5671447e-23
1.4809783e+03 2.5725856e-23
1.4843351e+03 2.5780396e-23
1.4876996e+03 2.5835068e-23
1.4910717e+03 2.5889872e-23
1.4944514e+03 2.5944808e-23
1.4978388e+03 2.5999877e-23
1.5012338e+03 2.6055079e-23
1.5046366e+03 2.6110414e-23
1.5080471e+03 2.6165883e-23
1.5114653e+03 2.6221485e-23
1.5148912e+03 2.6277221e-23
1.5183250e+03 2.6333092e-23
1.5217665e+03 2.6389097e-23
1.5252158e+03 2.6445237e-23
1.5286729e+03 2.6501513e-23
1.5321378e+03 2.6557923e-23
1.5356106e+03 2.6614470e-23
1.5390913e+03 2.6671153e-23
1.5425799e+03 2.6727972e-23
1.5460764e+03 2.6784927e-23
1.5495808e+03 2.6842020e-23
1.5530931e+03 2.6899250e-23
1.5566134e+03 2.6956617e-23
1.5601417e+03 2.7014122e-23
1.5636780e+03 2.7071766e-23
1.5672223e+03 2.7129547e-23
1.5707746e+03 2.7187468e-23
1.5743350e+03 2.7245527e-23
1.5779035e+03 2.7303726e-23
1.5814800e+03 2.7362065e-23
1.5850647e+03 2.7420543e-23
1.5886575e+03 2.7479162e-23
1.5922584e+03 2.7537921e-23
1.5958675e+03 2.7596821e-23
1.5994847e+03 2.7655862e-23
1.6031102e+03 2.7715045e-23
1.6067439e+03 2.7774369e-23
1.6103858e+03 2.7833836e-23
1.6140360e+03 2.7893445e-23
1.6176944e+03 2.7953196e-23
1.6213611e+03 2.8013090e-23
1.6250362e+03 2.8073128e-23
1.6287196e+03 2.8133310e-23
1.6324113e+03 2.8193635e-23
1.6361114e+03 2.8254104e-23
1.6398199e+03 2.8314718e-23
1.6435368e+03 2.8375477e-23
1.6472621e+03 2.8436381e-23
1.6509958e+03 2.8497431e-23
1.6547380e+03 2.8558626e-23
1.6584887e+03 2.8619968e-23
1.6622479e+03 2.8681455e-23
1.6660157e+03 2.8743090e-23
1.6697919e+03 2.8804872e-23
1.6735768e+03 2.8866801e-23
1.6773702e+03 2.8928877e-23
1.6811722e+03 2.8991102e-23
1.6849828e+03 2.9053475e-23
1.6888020e+03 2.9115997e-23
1.6926299e+03 2.9178668e-23
1.6964665e+03 2.9241488e-23
1.7003118e+03 2.9304457e-23
1.7041658e+03 2.9367577e-23
1.7080286e+03 2.9430847e-23
1.7119001e+03 2.9494267e-23
1.7157803e+03 2.9557839e-23
1.7196694e+03 2.9621562e-23
1.7235673e+03 2.9685436e-23
1.7274740e+03 2.9749462e-23
1.7313895e+03 2.9813641e-23
1.7353140e+03 2.9877972e-23
1.7392473e+03 2.9942456e-23
